service_id,store_id,service_group,merchant_name,merchant_address,store_name,store_address,store_longitude,store_latitude,Group_store,Area
3797980347767515401,1648277856341191261,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"A1 Chợ Đồng Xuân, Phường Đồng Xuân, Quận Hoàn Kiếm, Hà Nội, VIỆT NAM",105.8536883,21.032058600000013,Trung Nguyên Legend,North
3797980347767515401,2446761166488049617,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"Tầng 3, Vạn Hạnh Mall, số 11 Sư Vạn Hạnh, Phường 12, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",106.669527,10.770521,Trung Nguyên Legend,South
3797980347767515401,2440630623436602500,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"TTTM Super Bowl, 43A Trường Sơn, Phường 4, Quận Tân Bình, Thành Phố Hồ Chí Minh, VIỆT NAM",106.664468,10.808755,Trung Nguyên Legend,South
3797980347767515401,2383637357578839773,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"104 Phổ Quang, Phường 2, Quận Tân Bình, Thành Phố Hồ Chí Minh, VIỆT NAM",106.66867,10.808585,Trung Nguyên Legend,South
3797980347767515401,2149250989186079681,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"683 - 685 3 tháng 2, Phường 6, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",106.662854,10.765208,Trung Nguyên Legend,South
3797980347767515401,2742348758702509465,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"265 Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.692249,10.7681446,Trung Nguyên Legend,South
3797980347767515401,7650026725724666777,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"603 Trần Hưng Đạo, Phường Cầu Kho, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.685425,10.756387,Trung Nguyên Legend,South
3797980347767515401,1728886296725457959,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"460 Điện Biên Phủ, Phường 11, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",106.679089,10.772896,Trung Nguyên Legend,South
3797980347767515401,2247752054416716787,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"444 Trần  Hưng  Đạo, phường 2, quận 5, Tp.HCM",106.6830475,10.7564404,Trung Nguyên Legend,South
3797980347767515401,7156002124187807173,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"Toà nhà Ftown Khu công nghệ cao, Phường Tân Phú, Quận 9, Thành Phố Hồ Chí Minh, VIỆT NAM",106.797885,10.850987,Trung Nguyên Legend,South
3797980347767515401,5309480156139954157,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"38 Võ Văn Tần, Phường 6, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",106.691874,10.778319,Trung Nguyên Legend,South
3797980347767515401,7445630545215226081,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"209  30 tháng Tư , Phường Cái Khế, Quận Ninh Kiều, Cần Thơ, VIỆT NAM",105.775787,10.025846,Trung Nguyên Legend,South
3797980347767515401,5351161380084786639,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"182 Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, Thành phố Hồ Chí Minh",106.62754,10.773036,Trung Nguyên Legend,South
3797980347767515401,7735854513114513698,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"807 Tạ Quang Bửu, Phường 5, Quận 8, Thành Phố Hồ Chí Minh, VIỆT NAM",106.669882,10.736457,Trung Nguyên Legend,South
3797980347767515401,2025298403659405961,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"264A Nam Kỳ Khởi Nghĩa, Phường 8, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",106.68686,10.787206,Trung Nguyên Legend,South
3797980347767515401,5169398838113264913,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"24A Ấp Bắc, Phường 13, Quận Tân Bình, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6415298,10.801092,Trung Nguyên Legend,South
3797980347767515401,5349076042170503988,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"Tòa nhà Central Point - Tầng 1, tháp C, số 219 Trung Kính, Phường Yên Hòa, Cầu Giấy, Hà Nội",105.7912142,21.0200792,Trung Nguyên Legend,North
3797980347767515401,930781199008083665,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"148 Võ Trứ, Phường Tân Lập, Thành phố Nha Trang, Khánh Hòa, VIỆT NAM",109.192203,12.240503,Trung Nguyên Legend,Middle
3797980347767515401,5193560066579919400,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"06 Trường Sơn, Phường 2, Quận Tân Bình, Thành Phố Hồ Chí Minh, VIỆT NAM",106.664667,10.806247,Trung Nguyên Legend,South
3797980347767515401,7545571613182674920,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"03 Ngô Quyền, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Hà Nội, VIỆT NAM",105.856524,21.028872,Trung Nguyên Legend,North
3797980347767515401,833003578014161070,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"101 Đinh Tiên Hoàng, Phường Đa Kao, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.697378,10.7905,Trung Nguyên Legend,South
3797980347767515401,1263767281811881324,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"259 30 tháng 4, Phường Xuân Khánh, Quận Ninh Kiều, Cần Thơ, VIỆT NAM",105.772841,10.023262,Trung Nguyên Legend,South
3797980347767515401,8944249828267660378,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"66 Lê Lợi, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.700345,10.773564,Trung Nguyên Legend,South
3797980347767515401,2568068104781326961,beverage,Trung Nguyên Legend,"82-84 Bùi Thị Xuân, P. Bến Thành, Quận 1, Tp Hồ Chí Minh",Trung Nguyên Legend,"587 Nguyễn Kiệm, Phường 9, Quận Phú Nhuận, Thành Phố Hồ Chí Minh, VIỆT NAM",106.678538,10.805985,Trung Nguyên Legend,South
5891512199587776066,5534270513724316596,beverage,Cà Phê ViVa,"45 Hoàng Hoa Thám, Phường 13, Quận Tân Bình, Thành Phố Hồ Chí Minh, VIỆT NAM",ViVa Coffee 45 Hoàng Hoa Thám,"45 Hoàng Hoa Thám, Phường 13, Quận Tân Bình, Thành Phố Hồ Chí Minh, VIỆT NAM",106.647116,10.799815,VIVO COFFEE,South
6624136956482465650,3989083943344005083,beverage,CÀ PHÊ VIVA CHÍN CHÍN,"99 Đất Thánh, Phường 6, Quận Tân Bình, Thành Phố Hồ Chí Minh, VIỆT NAM",vivastar34dh,"34 Đông Hồ, Phường 4, Quận 8, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6704383,10.742105,VIVO COFFEE,South
1824675286297828983,5384819907287167083,beverage,HỘ KINH DOANH VI VO COFFEE & TEA,"số 200/13 Nguyễn Thị Định, phường Bình Trưng Tây, Quận 2, TP HCM",VIVO COFFEE & TEA,"35B Trần Đình Xu, Phường Cầu Kho, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6914133,10.760516,VIVO COFFEE,South
6624136956482465650,8077907390009246661,beverage,CÀ PHÊ VIVA CHÍN CHÍN,"99 Đất Thánh, Phường 6, Quận Tân Bình, Thành Phố Hồ Chí Minh, VIỆT NAM",vivastar99dt1,"99 Đất Thánh, Phường 6, Quận Tân Bình, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6589493,10.7826294,VIVO COFFEE,South
5494030965430035042,1458234082621488423,beverage,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",YiFang Tea Aeon Mall Long Biên,"T310-1 TTTM AEON MALL Long Biên , Hà Nội, Việt Nam",105.8990103,21.026990100000013,YiFang Tea,North
5494030965430035042,1734180034133828748,beverage,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",YiFang Tea Ecopark,"C96 Phố Trúc, Khu đô thị Ecopark, Văn Giang, Hưng Yên",105.9235454,20.9731662,YiFang Tea,North
5494030965430035042,5118467265676772620,beverage,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",YiFang Tea Phan Văn Trị,"366a Phan Văn Trị, phường 5, quận Gò Vấp, Hồ Chí Minh, Việt Nam",106.6900526,10.825854,YiFang Tea,South
5494030965430035042,4359662290326690881,beverage,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",YiFang Tea Vincom Biên Hòa,"PG1-01 Vincom shophouse Biên Hòa, Đồng Nai, Việt Nam",106.8430488,10.9578273,YiFang Tea,South
5494030965430035042,1408502635773693999,beverage,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",Yifang Tea Giảng Võ,"153 Giảng Võ, Đống Đa, Hà Nội, Việt Nam",105.8293569,21.0310671,YiFang Tea,North
5494030965430035042,5245240014431402322,beverage,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",YiFang Taiwan Fruit Tea- 21 thái Phiên,"21 Thái Phiên, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",105.8503269,21.010554,YiFang Tea,North
5494030965430035042,5599406100733705337,beverage,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",Yifang Tea số 3 huỳnh thúc kháng,"3 Huỳnh Thúc Kháng, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, VIỆT NAM",106.703648,10.773598,YiFang Tea,South
5494030965430035042,600601386518898837,beverage,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",YiFang Tea Nguyễn Hữu Huân,"36 Nguyễn Hữu Huân, Lý Thái Tổ, Hoàn Kiếm, Hà Nội, Việt Nam",105.8542684,21.034266100000004,YiFang Tea,North
5494030965430035042,8876368223674621259,beverage,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",YiFang Taiwan Fruit Tea- 11 Thanh niên,"11 Thanh Niên, Phường Quán Thánh, Quận Ba Đình, Hà Nội, VIỆT NAM",105.83621399999998,21.0435439,YiFang Tea,North
5494030965430035042,239759962395716459,beverage,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",YiFang Taiwan Fruit Tea- Phạm Ngọc Thạch ,"Kiot số 10-11 B4  Phạm Ngọc Thạch, Phường Trung Liệt, Quận Đống Đa, Hà Nội, VIỆT NAM",105.8327825,21.0075882,YiFang Tea,North
5494030965430035042,7208756429282422916,beverage,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",YiFang Tea Sun Grand Thụy Khuê,"L1-B2 Sun Grand City 69B Thụy Khuê, Tây Hồ, Hà Nội, Việt Nam",105.8260923,21.0414022,YiFang Tea,North
5494030965430035042,3887150223580607784,beverage,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",YiFang Taiwan Fruit Tea - 61 Bà Triệu,"61 Bà Triệu, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội, VIỆT NAM",105.84976840000002,21.019454100000004,YiFang Tea,North
5494030965430035042,4464820569910849332,beverage,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",YiFang Tea 400A Trần Hưng Đạo,"400A Trần Hưng Đạo, Phường 11, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6601116,10.752122300000002,YiFang Tea,South
5494030965430035042,1108462602946524825,beverage,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",YiFang Taiwan Fruit Tea -174 Phan Xich Long,"174 Phan Xích Long, Phường 3, Quận Phú Nhuận, Thành Phố Hồ Chí Minh, VIỆT NAM",106.6863943,10.7990795,YiFang Tea,South
5494030965430035042,7593599124322272428,beverage,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",YiFang Tea 738 Sư Vạn Hạnh,"738 Hẻm Sư Vạn Hạnh, Phường 12, Quận 10, Hồ Chí Minh, Việt Nam",106.6714202,10.7721325,YiFang Tea,South
5494030965430035042,930749199288256526,beverage,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",YiFang Taiwan Fruit Tea- Vinhome Gardenia ,"20B2 Hàm Nghi, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",105.76077820000002,21.0360908,YiFang Tea,North
5494030965430035042,4941088113636250264,beverage,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",YiFang Tea 35 Tôn Đức Thắng,"35 Phố Tôn Đức Thắng, Hàng Bột, Đống Đa, Hà Nội, Việt Nam",105.830747,21.022478,YiFang Tea,North
5494030965430035042,5102005458250801372,beverage,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",YiFang Tea Hải Phòng,"115 Tô Hiệu, Trại Cau, quận Lê Chân, tp. Hải Phòng, Việt Nam",106.6821936,20.8513531,YiFang Tea,North
5494030965430035042,6329597406248950424,beverage,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",YiFang Tea Hậu Giang,"116 Đường Hậu Giang, phường 6, Quận 6, Hồ Chí Minh, Việt Nam",106.645475,10.749868,YiFang Tea,South
7310160001796817277,1849994276783015227,beverage,CÔNG TY TNHH CÀ PHÊ ĐEN ĐÁ,"96 Hàm Nghi , Phường Bến Nghé , Quận 1, Tp.HCM",Đen Đá Coffee Bình Thạnh,"26 - 28 đường D2, quận Bình Thạnh",106.715833,10.806056,Đen Đá Coffee,South
7310160001796817277,7243647389177609736,beverage,CÔNG TY TNHH CÀ PHÊ ĐEN ĐÁ,"96 Hàm Nghi , Phường Bến Nghé , Quận 1, Tp.HCM",Đen Đá Sư Vạn Hạnh,"543 Sư Vạn Hạnh, Phường 3, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",106.667176,10.775744,Đen Đá Coffee,South
7310160001796817277,1360227675827461506,beverage,CÔNG TY TNHH CÀ PHÊ ĐEN ĐÁ,"96 Hàm Nghi , Phường Bến Nghé , Quận 1, Tp.HCM",Đen Đá Coffee Hàm Nghi,"96 Hàm Nghi, Phường Bến Nghé, Quận 1",106.702881,10.771216,Đen Đá Coffee,South
7310160001796817277,5006294098972627305,beverage,CÔNG TY TNHH CÀ PHÊ ĐEN ĐÁ,"96 Hàm Nghi , Phường Bến Nghé , Quận 1, Tp.HCM",Đen Đá Coffee Pasteur,"182 Pasteur, P.Bến Nghé, Quận 1",106.698217,10.778466,Đen Đá Coffee,South
7310160001796817277,4975276410024505476,beverage,CÔNG TY TNHH CÀ PHÊ ĐEN ĐÁ,"96 Hàm Nghi , Phường Bến Nghé , Quận 1, Tp.HCM",Đen Đá Coffee Phan Văn Trị,"366 Phan Văn Trị, Quận Gò Vấp",106.691778,10.824297,Đen Đá Coffee,South
7310160001796817277,2602217615037686284,beverage,CÔNG TY TNHH CÀ PHÊ ĐEN ĐÁ,"96 Hàm Nghi , Phường Bến Nghé , Quận 1, Tp.HCM",Đen Đá Coffee Lê văn Sỹ,"110 Lê Văn Sỹ, P.10, Quận Phú Nhuận",106.672007,10.791683,Đen Đá Coffee,South
7310160001796817277,4914833897547316749,beverage,CÔNG TY TNHH CÀ PHÊ ĐEN ĐÁ,"96 Hàm Nghi , Phường Bến Nghé , Quận 1, Tp.HCM",Đen Đá Coffee Phan Xích Long,"277 Phan Xích Long, Phường 2, Quận Phú Nhuận",106.684646,10.800134,Đen Đá Coffee,South
